model,attack,level_2,t_list,Clean_acc,Attacked_acc,Defended_acc
pct,add,36989,"[5, 25, 50, 0, 100]",0.9294975688816856,0.6308752025931929,0.8525121555915721
pct,add,36303,"[5, 15, 90, 5, 30]",0.9294975688816856,0.6308752025931929,0.8525121555915721
pct,add,36257,"[5, 0, 60, 45, 10]",0.9294975688816856,0.6308752025931929,0.8521069692058347
pct,add,38158,"[5, 0, 75, 5, 90]",0.9294975688816856,0.6308752025931929,0.8521069692058347
pct,cw,74008,"[5, 15, 40, 5, 95]",0.9294975688816856,0.1231766612641815,0.8776337115072933
pct,cw,72728,"[5, 10, 60, 35, 10]",0.9294975688816856,0.1231766612641815,0.8752025931928687
pct,cw,73937,"[5, 15, 90, 5, 30]",0.9294975688816856,0.1231766612641815,0.8743922204213939
pct,cw,73388,"[5, 15, 20, 5, 25]",0.9294975688816856,0.1231766612641815,0.8723662884927067
pct,cw,74767,"[5, 0, 55, 40, 30]",0.9294975688816856,0.1231766612641815,0.8711507293354943
pct,cw,74727,"[5, 5, 35, 10, 50]",0.9294975688816856,0.1231766612641815,0.8711507293354943
pct,cw,74418,"[5, 35, 50, 5, 70]",0.9294975688816856,0.1231766612641815,0.869935170178282
pct,cw,72828,"[5, 25, 0, 25, 70]",0.9294975688816856,0.1231766612641815,0.869935170178282
pct,cw,74061,"[5, 15, 65, 20, 95]",0.9294975688816856,0.1231766612641815,0.8691247974068071
pct,cw,74623,"[5, 25, 50, 0, 100]",0.9294975688816856,0.1231766612641815,0.8683144246353323
pct,drop,54359,"[5, 15, 90, 15, 55]",0.9294975688816856,0.7394651539708266,0.7787682333873582
pct,drop,52592,"[5, 15, 90, 5, 30]",0.9294975688816856,0.7394651539708266,0.7751215559157212
pct,drop,52499,"[5, 25, 80, 60, 35]",0.9294975688816856,0.7394651539708266,0.7743111831442464
pct,drop,52077,"[5, 30, 95, 25, 0]",0.9294975688816856,0.7394651539708266,0.773095623987034
pct,drop,53648,"[5, 5, 85, 80, 5]",0.9294975688816856,0.7394651539708266,0.7726904376012966
pct,drop,52716,"[5, 15, 65, 20, 95]",0.9294975688816856,0.7394651539708266,0.7722852512155591
pct,drop,54373,"[0, 0, 95, 30, 55]",0.9294975688816856,0.7394651539708266,0.7722852512155591
pct,drop,52625,"[5, 20, 60, 50, 60]",0.9294975688816856,0.7394651539708266,0.7710696920583469
pct,drop,52836,"[5, 5, 95, 40, 85]",0.9294975688816856,0.7394651539708266,0.7710696920583469
pct,drop,54447,"[5, 0, 75, 5, 90]",0.9294975688816856,0.7394651539708266,0.7706645056726094
pct,knn,88483,"[5, 35, 50, 5, 70]",0.9294975688816856,0.1470826580226904,0.8618314424635333
pct,knn,88073,"[5, 15, 40, 5, 95]",0.9294975688816856,0.1470826580226904,0.859805510534846
pct,knn,88832,"[5, 0, 55, 40, 30]",0.9294975688816856,0.1470826580226904,0.8589951377633711
pct,knn,88002,"[5, 15, 90, 5, 30]",0.9294975688816856,0.1470826580226904,0.8585899513776337
pct,knn,88507,"[5, 30, 35, 15, 85]",0.9294975688816856,0.1470826580226904,0.8585899513776337
pct,knn,86793,"[5, 10, 60, 35, 10]",0.9294975688816856,0.1470826580226904,0.8573743922204214
pct,knn,87267,"[5, 5, 30, 35, 95]",0.9294975688816856,0.1470826580226904,0.856969205834684
pct,knn,86886,"[5, 35, 10, 20, 25]",0.9294975688816856,0.1470826580226904,0.856969205834684
pct,knn,87956,"[5, 0, 60, 45, 10]",0.9294975688816856,0.1470826580226904,0.8553484602917342
pct,knn,88688,"[5, 25, 50, 0, 100]",0.9294975688816856,0.1470826580226904,0.8553484602917342
pct,pgd,21973,"[5, 35, 85, 70, 30]",0.9294975688816856,0.0316045380875202,0.6932739059967585
pct,pgd,21429,"[5, 35, 100, 60, 0]",0.9294975688816856,0.0316045380875202,0.6932739059967585
pct,pgd,21939,"[5, 40, 85, 30, 50]",0.9294975688816856,0.0316045380875202,0.6871961102106969
pct,pgd,20853,"[5, 25, 80, 60, 35]",0.9294975688816856,0.0316045380875202,0.6851701782820098
pct,pgd,19784,"[5, 30, 95, 70, 40]",0.9294975688816856,0.0316045380875202,0.6847649918962723
pct,pgd,22240,"[5, 50, 90, 75, 55]",0.9294975688816856,0.0316045380875202,0.6847649918962723
pct,pgd,22152,"[5, 40, 80, 55, 25]",0.9294975688816856,0.0316045380875202,0.6827390599675851
pct,pgd,20292,"[5, 50, 95, 65, 25]",0.9294975688816856,0.0316045380875202,0.679902755267423
pct,pgd,20431,"[5, 30, 95, 25, 0]",0.9294975688816856,0.0316045380875202,0.6790923824959482
pct,pgd,22242,"[5, 35, 85, 25, 80]",0.9294975688816856,0.0316045380875202,0.6774716369529984
pct,pgdl2,5727,"[5, 35, 100, 60, 0]",0.9311183144246352,0.0980551053484602,0.7370340356564019
pct,pgdl2,6271,"[5, 35, 85, 70, 30]",0.9311183144246352,0.0980551053484602,0.7301458670988655
pct,pgdl2,6538,"[5, 50, 90, 75, 55]",0.9311183144246352,0.0980551053484602,0.726904376012966
pct,pgdl2,5079,"[5, 55, 95, 100, 40]",0.9311183144246352,0.0980551053484602,0.7264991896272285
pct,pgdl2,4082,"[5, 30, 95, 70, 40]",0.9311183144246352,0.0980551053484602,0.7256888168557536
pct,pgdl2,5377,"[5, 50, 100, 0, 35]",0.9311183144246352,0.0980551053484602,0.7240680713128039
pct,pgdl2,4590,"[5, 50, 95, 65, 25]",0.9311183144246352,0.0980551053484602,0.723257698541329
pct,pgdl2,6237,"[5, 40, 85, 30, 50]",0.9311183144246352,0.0980551053484602,0.7200162074554295
pct,pgdl2,6450,"[5, 40, 80, 55, 25]",0.9311183144246352,0.0980551053484602,0.7183954619124797
pct,pgdl2,4729,"[5, 30, 95, 25, 0]",0.9311183144246352,0.0980551053484602,0.7179902755267423
pointmlp,add,40273,"[5, 0, 55, 40, 30]",0.9339546191247974,0.4286871961102107,0.6628849270664505
pointmlp,add,38712,"[5, 0, 35, 65, 15]",0.9339546191247974,0.4286871961102107,0.6628849270664505
pointmlp,add,39111,"[5, 0, 30, 10, 40]",0.9339546191247974,0.4286871961102107,0.6616693679092382
pointmlp,add,39397,"[5, 0, 60, 45, 10]",0.9339546191247974,0.4286871961102107,0.656807131280389
pointmlp,add,40529,"[5, 0, 5, 5, 45]",0.9339546191247974,0.4286871961102107,0.6564019448946515
pointmlp,add,41320,"[5, 0, 30, 25, 75]",0.9339546191247974,0.4286871961102107,0.6523500810372771
pointmlp,add,39580,"[5, 0, 50, 65, 55]",0.9339546191247974,0.4286871961102107,0.6511345218800648
pointmlp,add,40851,"[5, 0, 25, 75, 60]",0.9339546191247974,0.4286871961102107,0.6499189627228525
pointmlp,add,41276,"[5, 0, 50, 80, 15]",0.9339546191247974,0.4286871961102107,0.6442463533225283
pointmlp,add,81,"[5, 0, 0, 0, 0]",0.9339546191247974,0.4286871961102107,0.643030794165316
pointmlp,cw,75959,"[5, 0, 30, 10, 40]",0.9339546191247974,0.1373581847649919,0.6559967585089141
pointmlp,cw,75560,"[5, 0, 35, 65, 15]",0.9339546191247974,0.1373581847649919,0.6535656401944895
pointmlp,cw,76245,"[5, 0, 60, 45, 10]",0.9339546191247974,0.1373581847649919,0.653160453808752
pointmlp,cw,77121,"[5, 0, 55, 40, 30]",0.9339546191247974,0.1373581847649919,0.6491085899513777
pointmlp,cw,76428,"[5, 0, 50, 65, 55]",0.9339546191247974,0.1373581847649919,0.6442463533225283
pointmlp,cw,77377,"[5, 0, 5, 5, 45]",0.9339546191247974,0.1373581847649919,0.6296596434359806
pointmlp,cw,77699,"[5, 0, 25, 75, 60]",0.9339546191247974,0.1373581847649919,0.626418152350081
pointmlp,cw,76870,"[5, 0, 20, 85, 20]",0.9339546191247974,0.1373581847649919,0.6187196110210696
pointmlp,cw,77660,"[5, 0, 40, 90, 35]",0.9339546191247974,0.1373581847649919,0.6146677471636953
pointmlp,cw,75540,"[5, 0, 50, 90, 10]",0.9339546191247974,0.1373581847649919,0.6134521880064829
pointmlp,drop,57017,"[0, 0, 25, 95, 20]",0.936385737439222,0.7864667747163695,0.7994327390599676
pointmlp,drop,56955,"[0, 0, 20, 80, 35]",0.936385737439222,0.7864667747163695,0.796191247974068
pointmlp,drop,57391,"[0, 0, 10, 50, 60]",0.936385737439222,0.7864667747163695,0.7901134521880064
pointmlp,drop,56816,"[0, 0, 25, 5, 50]",0.936385737439222,0.7864667747163695,0.7880875202593193
pointmlp,drop,320,"[0, 0, 0, 0, 0]",0.936385737439222,0.7864667747163695,0.7864667747163695
pointmlp,drop,55131,"[0, 0, 85, 25, 40]",0.936385737439222,0.7864667747163695,0.779578606158833
pointmlp,drop,57506,"[0, 0, 90, 50, 5]",0.936385737439222,0.7864667747163695,0.779578606158833
pointmlp,drop,55669,"[0, 0, 20, 50, 95]",0.936385737439222,0.7864667747163695,0.7759319286871961
pointmlp,drop,57564,"[0, 0, 95, 30, 55]",0.936385737439222,0.7864667747163695,0.7483792544570502
pointmlp,drop,56613,"[5, 0, 55, 40, 30]",0.936385737439222,0.7864667747163695,0.747163695299838
pointmlp,knn,91204,"[5, 0, 55, 40, 30]",0.9339546191247974,0.0842787682333873,0.692868719611021
pointmlp,knn,89643,"[5, 0, 35, 65, 15]",0.9339546191247974,0.0842787682333873,0.690032414910859
pointmlp,knn,90511,"[5, 0, 50, 65, 55]",0.9339546191247974,0.0842787682333873,0.6892220421393841
pointmlp,knn,90042,"[5, 0, 30, 10, 40]",0.9339546191247974,0.0842787682333873,0.6782820097244733
pointmlp,knn,90328,"[5, 0, 60, 45, 10]",0.9339546191247974,0.0842787682333873,0.6778768233387358
pointmlp,knn,91782,"[5, 0, 25, 75, 60]",0.9339546191247974,0.0842787682333873,0.673419773095624
pointmlp,knn,90953,"[5, 0, 20, 85, 20]",0.9339546191247974,0.0842787682333873,0.6693679092382496
pointmlp,knn,91460,"[5, 0, 5, 5, 45]",0.9339546191247974,0.0842787682333873,0.6673419773095624
pointmlp,knn,91743,"[5, 0, 40, 90, 35]",0.9339546191247974,0.0842787682333873,0.6653160453808752
pointmlp,knn,91278,"[5, 0, 5, 45, 100]",0.9339546191247974,0.0842787682333873,0.649513776337115
pointmlp,pgd,24621,"[5, 0, 55, 40, 30]",0.936385737439222,0.0056726094003241,0.3310372771474878
pointmlp,pgd,23928,"[5, 0, 50, 65, 55]",0.936385737439222,0.0056726094003241,0.3269854132901134
pointmlp,pgd,23060,"[5, 0, 35, 65, 15]",0.936385737439222,0.0056726094003241,0.3237439222042139
pointmlp,pgd,25199,"[5, 0, 25, 75, 60]",0.936385737439222,0.0056726094003241,0.3188816855753646
pointmlp,pgd,23745,"[5, 0, 60, 45, 10]",0.936385737439222,0.0056726094003241,0.3160453808752026
pointmlp,pgd,25160,"[5, 0, 40, 90, 35]",0.936385737439222,0.0056726094003241,0.3067260940032414
pointmlp,pgd,24370,"[5, 0, 20, 85, 20]",0.936385737439222,0.0056726094003241,0.3018638573743922
pointmlp,pgd,23459,"[5, 0, 30, 10, 40]",0.936385737439222,0.0056726094003241,0.2945705024311183
pointmlp,pgd,23040,"[5, 0, 50, 90, 10]",0.936385737439222,0.0056726094003241,0.2937601296596434
pointmlp,pgd,24695,"[5, 0, 5, 45, 100]",0.936385737439222,0.0056726094003241,0.2913290113452188
pointmlp,pgdl2,8212,"[5, 0, 50, 65, 55]",0.936385737439222,0.1482982171799027,0.6936790923824959
pointmlp,pgdl2,9483,"[5, 0, 25, 75, 60]",0.936385737439222,0.1482982171799027,0.6819286871961102
pointmlp,pgdl2,8905,"[5, 0, 55, 40, 30]",0.936385737439222,0.1482982171799027,0.6819286871961102
pointmlp,pgdl2,7344,"[5, 0, 35, 65, 15]",0.936385737439222,0.1482982171799027,0.6786871961102107
pointmlp,pgdl2,9444,"[5, 0, 40, 90, 35]",0.936385737439222,0.1482982171799027,0.6766612641815235
pointmlp,pgdl2,8029,"[5, 0, 60, 45, 10]",0.936385737439222,0.1482982171799027,0.6746353322528363
pointmlp,pgdl2,7743,"[5, 0, 30, 10, 40]",0.936385737439222,0.1482982171799027,0.6730145867098866
pointmlp,pgdl2,8654,"[5, 0, 20, 85, 20]",0.936385737439222,0.1482982171799027,0.6685575364667747
pointmlp,pgdl2,7324,"[5, 0, 50, 90, 10]",0.936385737439222,0.1482982171799027,0.6681523500810372
pointmlp,pgdl2,8979,"[5, 0, 5, 45, 100]",0.936385737439222,0.1482982171799027,0.6677471636952999
pointnet,add,2,"[10, 0, 0, 0, 0]",0.896677471636953,0.5133711507293355,0.8249594813614263
pointnet,add,10,"[50, 0, 0, 0, 0]",0.896677471636953,0.5133711507293355,0.8249594813614263
pointnet,add,3,"[15, 0, 0, 0, 0]",0.896677471636953,0.5133711507293355,0.8245542949756888
pointnet,add,31575,"[15, 25, 10, 0, 0]",0.896677471636953,0.5133711507293355,0.8237439222042139
pointnet,add,5,"[25, 0, 0, 0, 0]",0.896677471636953,0.5133711507293355,0.8237439222042139
pointnet,add,7,"[35, 0, 0, 0, 0]",0.896677471636953,0.5133711507293355,0.8221231766612642
pointnet,add,31452,"[15, 15, 15, 5, 0]",0.896677471636953,0.5133711507293355,0.8217179902755267
pointnet,add,17,"[85, 0, 0, 0, 0]",0.896677471636953,0.5133711507293355,0.8217179902755267
pointnet,add,4,"[20, 0, 0, 0, 0]",0.896677471636953,0.5133711507293355,0.8213128038897893
pointnet,add,16,"[80, 0, 0, 0, 0]",0.896677471636953,0.5133711507293355,0.8209076175040518
pointnet,cw,120,"[0, 0, 0, 0, 0]",0.896677471636953,0.8861426256077796,0.8861426256077796
